transaction_id,customer_id,transaction_date,total_amount,quantity,num_products,promotion_used
T14457,655,2023-02-18,260.34,2,5,1
T14459,655,2023-02-18,1617.9,3,5,1
T14436,655,2023-03-07,523.51,1,2,1
T14438,655,2023-03-12,700.3,1,2,1
T14441,655,2023-03-18,467.32,1,5,1
T14458,655,2023-03-28,145.68,2,3,0
T14432,655,2023-03-29,2731.09,3,5,0
T14442,655,2023-03-30,662.88,2,4,0
T14448,655,2023-04-02,823.7,6,5,0
T14435,655,2023-04-03,3022.35,3,2,0
T14449,655,2023-04-17,942.98,2,2,0
T14440,655,2023-04-27,499.2,2,1,1
T14445,655,2023-04-27,514.54,2,2,1
T14439,655,2023-05-02,1277.86,2,2,0
T14434,655,2023-05-04,2347.82,2,4,0
T14452,655,2023-05-10,222.82,5,5,0
T14447,655,2023-05-16,2693.8,2,4,1
T14450,655,2023-05-16,3761.94,5,3,1
T14453,655,2023-05-16,769.16,1,1,1
T14455,655,2023-05-24,558.96,2,3,0
T14462,655,2023-05-25,1781.58,6,2,0
T14433,655,2023-06-07,50.0,2,4,1
T14461,655,2023-06-10,4169.02,1,3,0
T14456,655,2023-06-14,557.44,1,4,1
T14443,655,2023-06-22,188.78,1,4,0
T14431,655,2023-06-29,6583.44,5,5,1
T14467,656,2023-01-01,448.71,6,5,1
T14483,656,2023-01-06,50.0,2,4,1
T14464,656,2023-01-07,50.0,5,1,1
T14476,656,2023-01-10,890.99,4,4,0
T14482,656,2023-01-14,990.09,3,3,1
T14481,656,2023-01-15,100.73,1,5,0
T14478,656,2023-01-22,4351.27,1,5,1
T14480,656,2023-01-28,287.2,4,4,1
T14463,656,2023-02-07,334.63,3,2,0
T14471,656,2023-02-12,2638.91,3,4,1
T14468,656,2023-02-13,2836.78,3,3,1
T14466,656,2023-02-26,499.44,2,3,0
T14485,656,2023-02-26,91.46,1,4,0
T14465,656,2023-02-27,5075.16,1,4,0
T14473,656,2023-03-19,108.8,1,5,0
T14477,656,2023-04-02,2955.53,2,5,0
T14484,656,2023-04-10,637.03,1,1,0
T14474,656,2023-05-01,2378.79,2,3,1
T14470,656,2023-05-05,290.29,1,2,0
T14479,656,2023-05-07,364.84,5,5,1
T14469,656,2023-05-09,1055.66,2,5,0
T14472,656,2023-06-03,6017.73,1,1,0
T14475,656,2023-06-16,594.17,5,3,0
T14487,657,2023-01-09,50.0,1,2,1
T14496,657,2023-02-04,594.54,3,1,0
T14497,657,2023-02-05,1743.33,5,5,0
T14499,657,2023-02-09,509.58,4,2,0
T14510,657,2023-02-10,1195.08,3,4,1
T14494,657,2023-02-14,89.54,5,1,0
T14495,657,2023-02-19,1509.16,4,2,1
T14498,657,2023-02-22,707.18,6,1,0
T14493,657,2023-02-28,296.68,1,2,0
T14509,657,2023-03-14,3233.87,2,2,1
T14489,657,2023-03-21,282.47,2,5,1
T14507,657,2023-04-01,2598.34,5,1,0
T14492,657,2023-04-04,1645.76,5,1,1
T14505,657,2023-04-07,50.0,2,1,1
T14501,657,2023-04-09,1656.66,4,3,0
T14508,657,2023-04-09,538.53,3,2,1
T14504,657,2023-04-11,891.09,3,3,1
T14488,657,2023-04-16,2163.75,5,3,1
T14500,657,2023-04-23,720.04,1,3,0
T14491,657,2023-04-26,2448.71,6,1,1
T14511,657,2023-04-26,3264.55,4,2,0
T14486,657,2023-05-01,623.49,3,1,0
T14503,657,2023-05-28,61.26,2,3,1
T14506,657,2023-06-04,758.26,1,3,1
T14490,657,2023-06-14,477.55,2,5,1
T14502,657,2023-06-23,2790.05,3,2,0
T14520,658,2023-01-11,682.42,6,2,1
T14542,658,2023-01-15,1094.14,5,1,1
T14540,658,2023-01-16,475.39,6,4,1
T14522,658,2023-01-18,3414.93,1,4,0
T14527,658,2023-01-24,612.71,3,1,1
T14523,658,2023-02-01,2514.58,3,4,1
T14515,658,2023-02-06,601.39,3,2,0
T14517,658,2023-02-07,819.63,3,3,1
T14536,658,2023-02-11,196.66,6,5,0
T14525,658,2023-02-17,822.29,1,1,1
T14528,658,2023-02-24,537.06,6,4,0
T14519,658,2023-02-28,3755.37,4,1,1
T14524,658,2023-03-02,280.84,5,5,1
T14533,658,2023-03-08,74.22,3,3,1
T14535,658,2023-03-08,1784.99,2,3,1
T14514,658,2023-03-13,315.43,3,3,0
T14526,658,2023-03-13,512.77,2,3,0
T14537,658,2023-03-19,1134.65,2,4,0
T14516,658,2023-04-03,223.75,5,4,1
T14534,658,2023-04-06,803.22,5,4,1
T14538,658,2023-05-03,328.48,3,4,1
T14541,658,2023-05-04,478.9,2,3,0
T14513,658,2023-05-07,131.02,3,4,0
T14532,658,2023-05-09,4851.06,6,2,1
T14521,658,2023-05-11,1848.04,5,4,0
T14531,658,2023-05-15,890.03,6,3,1
T14530,658,2023-05-16,722.08,5,2,1
T14518,658,2023-05-17,764.96,1,4,1
T14539,658,2023-05-30,2424.54,4,5,1
T14512,658,2023-06-28,1698.46,4,4,0
T14529,658,2023-06-30,2100.92,5,4,0
T14543,659,2023-01-02,243.37,5,4,1
T14573,659,2023-01-05,912.05,4,5,1
T14565,659,2023-01-08,720.06,5,4,0
T14556,659,2023-01-17,627.26,3,3,1
T14576,659,2023-01-17,490.08,5,2,0
T14559,659,2023-01-19,1292.77,6,1,0
T14563,659,2023-01-19,757.99,1,4,0
T14578,659,2023-01-19,885.35,5,1,1
T14579,659,2023-01-25,181.96,1,5,1
T14550,659,2023-02-07,1274.16,6,5,1
T14558,659,2023-02-10,914.55,6,5,1
T14564,659,2023-02-18,2110.02,1,2,1
T14554,659,2023-02-22,2282.8,2,1,0
T14569,659,2023-02-25,1770.48,6,1,1
T14580,659,2023-03-04,297.65,4,1,0
T14557,659,2023-03-12,828.35,1,5,1
T14552,659,2023-03-23,162.2,1,5,1
T14553,659,2023-03-31,1716.58,4,1,1
T14577,659,2023-04-05,5083.68,6,4,1
T14545,659,2023-04-06,646.72,1,1,0
T14555,659,2023-04-07,356.48,1,2,0
T14561,659,2023-04-10,1533.91,5,2,0
T14572,659,2023-04-16,3404.65,1,1,0
T14560,659,2023-04-20,50.99,4,3,0
T14549,659,2023-04-23,1003.5,1,1,0
T14548,659,2023-04-29,1098.47,3,2,0
T14574,659,2023-05-01,2295.54,3,1,0
T14568,659,2023-05-02,2640.96,6,2,1
T14547,659,2023-05-04,893.02,1,5,0
T14544,659,2023-05-14,402.38,6,5,1
T14562,659,2023-05-15,76.77,5,3,0
T14566,659,2023-05-16,193.74,3,4,1
T14570,659,2023-05-27,636.24,2,4,1
T14567,659,2023-06-01,5042.36,1,5,1
T14575,659,2023-06-02,502.43,6,4,0
T14551,659,2023-06-06,441.37,6,4,0
T14571,659,2023-06-06,243.78,2,4,1
T14546,659,2023-06-23,523.67,2,3,1
T14609,660,2023-01-01,865.77,2,1,1
T14611,660,2023-01-04,594.8,2,1,1
T14585,660,2023-01-10,1813.34,1,1,0
T14616,660,2023-01-12,2597.78,3,5,1
T14581,660,2023-01-16,789.21,1,1,0
T14589,660,2023-01-17,1072.81,1,1,1
T14596,660,2023-01-17,2162.39,4,1,0
T14610,660,2023-01-24,1480.1,6,2,0
T14582,660,2023-02-08,52.08,2,2,0
T14592,660,2023-02-08,6300.28,3,1,1
T14583,660,2023-02-13,745.07,6,4,0
T14606,660,2023-02-15,2300.17,2,1,1
T14593,660,2023-03-07,2052.03,2,5,1
T14601,660,2023-03-09,203.42,6,5,0
T14604,660,2023-03-17,380.51,2,3,0
T14613,660,2023-03-20,1356.83,5,2,0
T14598,660,2023-03-22,5434.58,3,1,0
T14597,660,2023-03-25,3298.16,3,3,1
T14602,660,2023-03-26,350.91,6,4,1
T14586,660,2023-04-07,526.1,5,2,1
T14605,660,2023-04-18,1752.9,2,2,1
T14591,660,2023-04-19,1588.5,2,2,0
T14595,660,2023-04-21,795.7,4,2,0
T14612,660,2023-04-26,2208.95,4,4,1
T14588,660,2023-04-29,239.27,4,5,1
T14608,660,2023-05-08,1196.56,1,2,0
T14615,660,2023-05-08,921.28,2,5,0
T14594,660,2023-05-10,973.52,6,4,0
T14614,660,2023-05-11,1436.02,6,4,0
T14600,660,2023-05-13,5641.68,6,2,1
T14587,660,2023-05-31,4858.01,1,1,1
T14584,660,2023-06-07,651.48,1,3,0
T14590,660,2023-06-07,112.78,3,1,0
T14603,660,2023-06-08,111.88,3,1,0
T14607,660,2023-06-11,1810.93,3,3,1
T14599,660,2023-06-30,606.09,3,2,0
T14617,661,2023-01-09,348.45,6,5,1
T14623,661,2023-02-01,553.17,4,3,1
T14619,661,2023-02-14,1804.16,5,4,0
T14631,661,2023-02-25,2537.06,2,2,1
T14624,661,2023-03-07,2635.02,3,5,1
T14625,661,2023-03-19,749.17,4,3,1
T14628,661,2023-03-30,388.67,2,3,0
T14632,661,2023-04-07,1812.61,4,3,1
T14618,661,2023-04-17,575.87,4,4,1
T14635,661,2023-04-20,1107.47,6,3,1
T14626,661,2023-04-29,871.11,6,1,0
T14629,661,2023-04-30,1280.36,5,5,0
T14634,661,2023-05-08,1421.08,3,5,1
T14633,661,2023-05-17,253.97,6,3,0
T14620,661,2023-06-11,814.5,2,5,1
T14630,661,2023-06-12,153.18,2,5,1
T14622,661,2023-06-13,510.31,1,3,1
T14621,661,2023-06-16,2640.19,3,5,0
T14627,661,2023-06-26,485.53,6,4,0
T14651,662,2023-01-03,295.75,1,3,0
T14637,662,2023-01-08,382.93,2,1,1
T14654,662,2023-01-18,1434.8,3,2,1
T14648,662,2023-01-29,1145.13,2,2,1
T14652,662,2023-01-30,938.14,1,3,0
T14641,662,2023-02-04,911.75,2,3,1
T14655,662,2023-02-11,775.04,5,1,0
T14647,662,2023-02-26,2556.88,6,5,0
T14638,662,2023-03-01,631.1,4,4,1
T14642,662,2023-03-04,1755.35,2,3,1
T14657,662,2023-03-28,1360.11,1,5,0
T14656,662,2023-04-02,2170.29,5,4,1
T14650,662,2023-04-04,948.33,6,4,1
T14643,662,2023-04-17,1702.27,5,2,0
T14645,662,2023-05-04,1855.7,6,3,1
T14644,662,2023-05-15,1154.36,5,4,1
T14640,662,2023-05-22,1221.73,5,2,0
T14639,662,2023-05-25,1441.74,3,3,0
T14646,662,2023-06-04,488.23,6,2,0
T14653,662,2023-06-12,556.56,4,2,0
T14649,662,2023-06-13,2073.62,4,1,0
T14636,662,2023-06-15,244.8,1,2,0
T14659,663,2023-01-06,293.79,3,4,0
T14662,663,2023-01-16,1867.1,1,5,1
T14672,663,2023-01-16,2501.62,4,3,0
T14671,663,2023-01-23,828.29,3,2,0
T14660,663,2023-01-31,4981.08,3,1,0
T14664,663,2023-02-05,920.49,4,4,0
T14665,663,2023-02-05,176.95,1,4,1
T14685,663,2023-02-11,1869.24,6,3,1
T14658,663,2023-02-21,1384.48,5,4,1
T14674,663,2023-03-12,1882.72,1,3,0
T14678,663,2023-03-14,1738.02,2,5,0
T14663,663,2023-03-17,480.96,2,1,0
T14681,663,2023-03-21,892.59,1,3,1
T14684,663,2023-03-28,140.15,2,5,1
T14669,663,2023-04-08,1255.41,2,2,1
T14666,663,2023-04-12,927.87,5,3,0
T14675,663,2023-04-21,224.69,6,3,0
T14670,663,2023-04-24,593.54,4,2,0
T14667,663,2023-04-25,189.23,6,4,0
T14680,663,2023-05-08,2471.76,3,2,1
T14679,663,2023-05-10,623.29,6,1,1
T14668,663,2023-05-22,966.34,1,5,0
T14683,663,2023-05-23,1513.56,5,3,1
T14676,663,2023-06-01,50.0,2,1,1
T14673,663,2023-06-02,137.9,5,4,0
T14686,663,2023-06-05,220.86,4,5,0
T14661,663,2023-06-17,2211.73,5,5,0
T14682,663,2023-06-18,50.0,4,3,0
T14677,663,2023-06-21,246.33,3,4,0
T14688,664,2023-01-07,1718.91,6,3,0
T14691,664,2023-01-31,2122.12,1,4,1
T14689,664,2023-02-01,3700.99,1,1,0
T14693,664,2023-02-23,1975.2,5,1,1
T14696,664,2023-02-25,432.31,2,5,1
T14697,664,2023-03-03,169.56,6,1,0
T14687,664,2023-03-15,508.56,3,3,1
T14690,664,2023-03-18,557.18,6,5,1
T14699,664,2023-03-31,273.26,2,5,1
T14695,664,2023-04-09,256.94,2,4,0
T14694,664,2023-04-23,1285.76,6,5,1
T14692,664,2023-05-15,254.04,3,3,1
T14700,664,2023-06-18,1239.38,2,3,1
T14698,664,2023-06-21,579.4,6,2,1
T14702,664,2023-06-21,50.0,6,2,0
T14701,664,2023-06-27,6244.72,2,4,1
T14716,665,2023-01-15,173.06,3,3,0
T14706,665,2023-01-17,846.28,4,3,0
T14713,665,2023-01-18,959.52,4,1,0
T14705,665,2023-02-01,2947.01,2,1,0
T14718,665,2023-02-24,2699.09,5,4,1
T14709,665,2023-03-17,375.85,5,2,0
T14714,665,2023-03-24,440.58,6,5,0
T14717,665,2023-03-26,3237.07,4,2,1
T14710,665,2023-03-28,69.19,1,3,1
T14715,665,2023-03-31,915.26,6,5,0
T14703,665,2023-04-02,934.24,2,3,1
T14707,665,2023-05-06,941.53,2,2,1
T14704,665,2023-05-16,1023.04,6,4,0
T14712,665,2023-05-22,64.83,4,5,1
T14708,665,2023-05-23,765.6,2,4,0
T14711,665,2023-05-29,630.43,3,3,0
T14725,666,2023-01-13,2965.44,6,5,1
T14720,666,2023-01-22,504.9,2,1,0
T14734,666,2023-02-02,1355.15,1,5,0
T14731,666,2023-02-22,4181.37,1,1,0
T14724,666,2023-02-26,347.0,4,4,0
T14733,666,2023-03-21,210.02,1,2,1
T14732,666,2023-03-23,160.76,4,5,1
T14726,666,2023-04-01,2296.8,1,4,1
T14735,666,2023-04-11,935.58,6,1,0
T14730,666,2023-04-18,3233.47,3,5,0
T14723,666,2023-05-04,525.4,3,1,1
T14728,666,2023-05-20,881.63,3,4,1
T14721,666,2023-05-21,1140.73,4,5,1
T14722,666,2023-05-23,120.69,3,2,1
T14729,666,2023-05-25,3203.62,3,3,0
T14727,666,2023-06-07,1040.52,5,1,0
T14719,666,2023-06-22,252.86,2,1,1
T14766,667,2023-01-02,522.78,1,1,0
T14758,667,2023-01-21,1128.99,1,4,1
T14748,667,2023-01-26,960.73,5,2,0
T14761,667,2023-01-28,1014.56,6,3,0
T14737,667,2023-02-01,76.77,5,3,0
T14738,667,2023-02-07,2627.97,5,1,1
T14762,667,2023-02-16,2587.01,6,3,0
T14754,667,2023-02-17,924.57,3,1,1
T14744,667,2023-02-20,669.15,1,1,1
T14751,667,2023-02-20,335.87,1,3,1
T14736,667,2023-03-05,50.0,2,2,1
T14765,667,2023-03-23,3128.12,5,4,0
T14739,667,2023-04-01,2437.89,4,1,0
T14752,667,2023-04-01,265.6,4,5,1
T14750,667,2023-04-04,5707.45,2,2,1
T14759,667,2023-04-06,1543.72,3,2,0
T14755,667,2023-04-08,695.4,4,4,0
T14756,667,2023-04-09,1773.52,5,3,0
T14760,667,2023-04-09,50.0,3,4,1
T14749,667,2023-04-13,133.9,2,2,0
T14753,667,2023-04-14,897.89,1,4,0
T14746,667,2023-05-06,682.41,4,3,0
T14757,667,2023-05-12,872.43,3,2,1
T14764,667,2023-05-14,623.4,3,5,0
T14741,667,2023-06-08,2660.25,5,4,0
T14742,667,2023-06-15,1080.72,6,3,1
T14745,667,2023-06-15,144.43,3,3,1
T14747,667,2023-06-15,733.44,3,4,1
T14763,667,2023-06-22,50.0,3,2,1
T14743,667,2023-06-24,1967.29,3,3,1
T14740,667,2023-06-27,530.44,1,4,0
T14770,668,2023-05-03,80.98,1,5,0
T14771,668,2023-05-10,2354.4,5,5,0
T14767,668,2023-05-12,736.6,4,1,1
T14769,668,2023-06-01,266.76,2,5,0
T14768,668,2023-06-11,4790.67,2,5,0
T14809,669,2023-01-14,1337.65,5,4,1
T14785,669,2023-01-22,705.69,5,4,1
T14790,669,2023-01-24,3125.75,5,2,1
T14772,669,2023-01-28,2434.18,5,5,1
T14804,669,2023-01-28,181.83,2,3,1
T14779,669,2023-02-02,784.02,4,2,1
T14782,669,2023-02-13,3754.46,5,1,1
T14788,669,2023-02-16,927.0,3,3,0
T14796,669,2023-02-19,2176.36,3,1,0
T14808,669,2023-02-23,2112.7,3,4,1
T14807,669,2023-02-25,411.49,1,3,0
T14802,669,2023-03-06,1988.35,5,2,0
T14806,669,2023-03-13,978.93,1,3,0
T14798,669,2023-03-14,247.96,4,1,1
T14799,669,2023-03-21,625.86,5,4,1
T14787,669,2023-03-25,1615.67,2,4,1
T14800,669,2023-03-25,1573.69,4,3,1
T14794,669,2023-03-26,1344.43,3,5,0
T14774,669,2023-03-27,866.37,1,1,0
T14797,669,2023-03-27,410.88,1,2,0
T14792,669,2023-04-09,541.81,2,5,0
T14795,669,2023-04-16,283.91,2,5,0
T14776,669,2023-04-18,1609.86,6,1,0
T14801,669,2023-04-20,4038.7,6,3,1
T14783,669,2023-04-22,2539.96,3,1,1
T14791,669,2023-04-22,729.69,4,3,0
T14778,669,2023-04-23,50.0,6,3,0
T14793,669,2023-04-27,1191.7,2,4,0
T14775,669,2023-04-30,2168.05,6,3,1
T14784,669,2023-05-06,1041.13,2,1,0
T14789,669,2023-05-06,109.65,4,3,0
T14777,669,2023-05-11,369.71,1,5,1
T14805,669,2023-05-11,88.6,5,4,1
T14803,669,2023-05-12,3383.08,4,2,0
T14786,669,2023-05-26,1789.19,2,1,0
T14780,669,2023-06-02,2350.05,1,3,0
T14773,669,2023-06-04,766.57,2,1,1
T14781,669,2023-06-25,2714.13,5,5,0
T14811,669,2023-06-26,352.91,6,2,1
T14810,669,2023-06-27,4237.36,4,5,1
T14818,670,2023-02-10,540.69,6,1,1
T14830,670,2023-02-24,1954.07,1,1,1
T14826,670,2023-02-25,169.67,6,3,0
T14813,670,2023-02-28,834.76,3,1,0
T14822,670,2023-03-07,50.0,3,1,0
T14815,670,2023-03-09,1070.19,1,1,1
T14812,670,2023-03-17,798.13,4,4,0
T14814,670,2023-03-28,328.03,6,2,0
T14816,670,2023-04-05,702.84,4,2,1
T14831,670,2023-04-12,721.79,4,3,1
T14817,670,2023-04-18,710.27,4,3,1
T14821,670,2023-04-23,490.01,6,4,1
T14833,670,2023-05-02,1995.42,5,5,1
T14829,670,2023-05-05,1193.7,2,2,0
T14819,670,2023-05-08,50.0,6,1,0
T14828,670,2023-05-11,1414.9,2,4,0
T14825,670,2023-05-14,599.96,2,1,0
T14824,670,2023-05-30,391.92,4,1,0
T14820,670,2023-06-05,886.01,2,2,1
T14827,670,2023-06-09,850.36,6,2,1
T14823,670,2023-06-25,441.71,5,3,0
T14832,670,2023-06-29,878.49,3,1,1
T14867,671,2023-01-09,1351.64,5,3,0
T14853,671,2023-01-14,1660.08,2,5,1
T14839,671,2023-01-18,230.61,6,5,0
T14863,671,2023-01-18,157.82,3,2,0
T14837,671,2023-01-22,649.0,1,3,0
T14842,671,2023-01-25,533.88,1,5,0
T14861,671,2023-01-30,401.83,6,2,1
T14843,671,2023-02-04,314.22,4,5,1
T14848,671,2023-02-05,5385.98,3,1,0
T14859,671,2023-02-06,1063.89,6,5,1
T14845,671,2023-02-07,1920.4,1,1,0
T14846,671,2023-02-17,1853.58,4,3,0
T14851,671,2023-02-25,2166.1,3,2,1
T14866,671,2023-03-04,52.54,1,2,0
T14849,671,2023-03-11,1081.25,2,1,1
T14862,671,2023-03-18,1028.14,6,3,1
T14857,671,2023-03-23,841.51,2,5,1
T14864,671,2023-03-30,1406.24,6,2,0
T14835,671,2023-03-31,1451.18,5,4,1
T14840,671,2023-04-07,496.05,5,2,0
T14844,671,2023-04-11,1039.3,5,4,1
T14850,671,2023-04-15,611.79,3,1,0
T14860,671,2023-04-16,2216.91,4,4,0
T14838,671,2023-04-28,1713.57,5,3,1
T14836,671,2023-04-30,684.27,6,5,1
T14834,671,2023-05-15,669.71,5,5,1
T14858,671,2023-05-19,1380.34,4,4,0
T14856,671,2023-06-01,2375.11,4,1,1
T14852,671,2023-06-03,1570.64,3,4,1
T14855,671,2023-06-11,758.07,6,5,0
T14841,671,2023-06-13,304.59,6,5,1
T14847,671,2023-06-14,544.01,2,1,1
T14865,671,2023-06-25,1579.98,3,5,1
T14854,671,2023-06-26,262.0,1,1,1
T14878,672,2023-01-09,3208.77,1,4,0
T14868,672,2023-01-13,642.74,1,2,1
T14872,672,2023-01-20,644.52,2,3,0
T14880,672,2023-01-21,50.0,6,3,0
T14883,672,2023-01-21,1038.78,2,2,1
T14885,672,2023-01-21,653.34,5,4,1
T14886,672,2023-01-24,2645.61,5,4,1
T14869,672,2023-01-27,159.0,6,4,0
T14874,672,2023-02-01,1609.09,5,5,1
T14887,672,2023-02-13,690.14,4,1,1
T14870,672,2023-02-25,653.48,4,3,0
T14871,672,2023-03-04,259.15,4,2,0
T14873,672,2023-03-21,582.07,1,3,1
T14889,672,2023-03-23,3516.8,6,5,1
T14888,672,2023-03-31,94.0,4,1,1
T14875,672,2023-04-11,1785.81,2,1,1
T14891,672,2023-04-24,1384.06,5,3,1
T14876,672,2023-05-01,1120.82,5,3,0
T14881,672,2023-05-03,2050.0,3,1,1
T14879,672,2023-05-07,1390.93,3,5,0
T14890,672,2023-05-10,3038.93,4,2,0
T14877,672,2023-06-14,50.0,5,2,0
T14882,672,2023-06-25,268.17,5,4,0
T14884,672,2023-06-25,754.26,1,3,1
T14910,673,2023-01-07,86.2,6,2,1
T14892,673,2023-01-25,757.09,6,4,0
T14922,673,2023-01-26,2853.93,3,5,0
T14897,673,2023-02-02,925.03,2,4,1
T14924,673,2023-02-07,919.14,6,3,1
T14898,673,2023-02-11,209.41,6,3,1
T14893,673,2023-02-15,116.95,1,5,0
T14900,673,2023-02-20,660.13,1,1,0
T14915,673,2023-02-22,597.35,1,5,0
T14916,673,2023-02-26,151.12,2,2,0
T14914,673,2023-03-08,1114.65,6,4,1
T14918,673,2023-03-08,542.66,1,2,0
T14912,673,2023-03-15,942.05,3,4,1
T14921,673,2023-03-22,1610.33,3,4,0
T14913,673,2023-03-25,1614.42,2,1,0
T14899,673,2023-03-28,50.0,2,4,1
T14917,673,2023-03-30,1821.18,4,3,0
T14911,673,2023-04-04,357.39,3,4,1
T14902,673,2023-04-18,209.96,3,4,1
T14919,673,2023-04-18,1598.41,4,3,0
T14925,673,2023-04-23,859.72,4,1,0
T14895,673,2023-05-07,94.17,4,4,0
T14909,673,2023-05-22,50.0,4,5,1
T14903,673,2023-05-25,96.04,3,5,0
T14908,673,2023-05-29,847.61,2,2,1
T14905,673,2023-06-03,1508.36,6,5,1
T14901,673,2023-06-05,177.11,5,4,0
T14904,673,2023-06-18,275.44,5,4,1
T14923,673,2023-06-18,3046.42,4,4,0
T14896,673,2023-06-20,85.28,4,1,0
T14894,673,2023-06-27,1877.06,6,5,0
T14920,673,2023-06-27,863.34,3,1,1
T14906,673,2023-06-28,1986.12,3,5,0
T14907,673,2023-06-28,722.95,2,1,0
T14944,674,2023-01-08,507.84,6,2,0
T14946,674,2023-01-15,7630.85,5,4,1
T14965,674,2023-01-21,583.08,2,2,1
T14959,674,2023-02-05,1124.74,4,1,0
T14928,674,2023-02-06,734.81,3,3,1
T14926,674,2023-02-08,370.57,6,5,0
T14947,674,2023-02-09,60.53,6,2,1
T14962,674,2023-02-18,1757.03,4,3,0
T14936,674,2023-02-23,3448.29,5,4,0
T14956,674,2023-02-25,1509.01,1,3,0
T14960,674,2023-03-02,590.0,2,2,1
T14932,674,2023-03-04,837.87,5,2,0
T14938,674,2023-03-05,2190.74,3,1,1
T14955,674,2023-03-09,1073.85,4,5,0
T14929,674,2023-03-11,163.8,1,4,0
T14945,674,2023-03-16,177.58,2,5,1
T14935,674,2023-03-30,89.22,5,1,1
T14954,674,2023-04-02,484.97,6,5,1
T14937,674,2023-04-07,1781.23,3,2,0
T14943,674,2023-04-07,159.45,5,3,1
T14950,674,2023-04-14,429.09,4,4,1
T14940,674,2023-05-03,1716.7,5,4,0
T14927,674,2023-05-04,3294.9,1,1,0
T14933,674,2023-05-15,988.66,4,4,0
T14963,674,2023-05-16,2520.02,5,3,0
T14949,674,2023-05-17,721.98,1,1,1
T14953,674,2023-05-17,1838.49,1,5,0
T14951,674,2023-05-18,1016.54,4,4,0
T14934,674,2023-05-22,494.55,6,4,0
T14961,674,2023-05-23,839.49,6,4,1
T14942,674,2023-05-29,269.4,5,5,0
T14930,674,2023-06-03,680.25,5,4,1
T14931,674,2023-06-04,163.06,2,2,0
T14964,674,2023-06-07,131.49,5,4,1
T14941,674,2023-06-11,797.18,3,2,0
T14939,674,2023-06-12,548.49,5,5,0
T14948,674,2023-06-19,698.24,6,4,0
T14958,674,2023-06-21,2167.91,4,2,1
T14957,674,2023-06-27,2638.33,4,3,0
T14952,674,2023-06-29,194.99,5,4,0
T14970,675,2023-01-09,1108.11,1,4,0
T14967,675,2023-02-16,678.03,3,4,1
T14968,675,2023-02-22,484.57,5,5,1
T14966,675,2023-04-13,1795.96,2,3,1
T14969,675,2023-05-02,635.85,2,4,1
T14971,675,2023-05-22,10251.9,6,3,0
T14995,676,2023-01-02,1704.1,1,1,1
T14973,676,2023-01-07,280.58,5,5,1
T15006,676,2023-01-14,297.12,2,5,0
T14982,676,2023-01-16,506.1,4,4,1
T15003,676,2023-01-22,992.47,2,5,1
T14993,676,2023-01-30,325.33,4,5,0
T14984,676,2023-02-06,562.59,6,4,1
T14987,676,2023-02-07,1892.04,4,1,0
T14994,676,2023-02-09,610.25,1,4,1
T15001,676,2023-02-16,830.99,2,1,1
T14986,676,2023-03-03,723.37,2,1,0
T14992,676,2023-03-03,1040.95,5,4,0
T14999,676,2023-03-08,1378.48,3,3,1
T14977,676,2023-03-21,943.82,5,4,0
T14991,676,2023-03-23,3360.56,1,3,1
T15007,676,2023-03-23,357.87,4,5,1
T14980,676,2023-03-24,1621.61,2,4,1
T14976,676,2023-03-25,981.96,1,3,0
T14978,676,2023-03-30,275.65,6,5,1
T14997,676,2023-04-04,234.92,5,3,0
T14979,676,2023-04-06,1426.23,3,2,1
T14985,676,2023-04-07,1716.55,6,1,1
T14989,676,2023-04-18,1322.26,5,4,1
T14974,676,2023-04-22,213.3,6,5,0
T15000,676,2023-04-22,346.95,3,2,0
T14983,676,2023-04-27,5584.18,2,2,0
T14988,676,2023-04-28,1758.53,3,1,1
T15002,676,2023-05-18,1648.04,5,3,1
T15005,676,2023-05-25,246.34,5,2,0
T14998,676,2023-05-30,63.12,6,2,0
T15008,676,2023-05-31,1000.0,1,4,0
T14996,676,2023-06-06,1262.82,5,1,1
T14981,676,2023-06-08,359.86,5,4,0
T14972,676,2023-06-15,815.08,6,3,0
T15004,676,2023-06-17,104.37,1,4,1
T14990,676,2023-06-27,2315.39,5,2,0
T14975,676,2023-06-28,51.93,3,3,0
T15019,677,2023-01-02,256.95,6,2,1
T15020,677,2023-01-15,1399.23,3,2,0
T15010,677,2023-01-17,272.52,1,4,0
T15016,677,2023-01-18,2266.6,3,3,0
T15023,677,2023-01-28,104.93,5,1,0
T15018,677,2023-02-04,1471.82,5,5,0
T15035,677,2023-02-27,1127.11,1,1,1
T15027,677,2023-03-09,435.24,5,5,0
T15033,677,2023-03-20,50.57,5,4,0
T15034,677,2023-03-28,3013.79,4,4,0
T15030,677,2023-04-01,547.42,3,4,0
T15022,677,2023-04-09,2140.99,1,5,0
T15011,677,2023-04-16,83.93,1,1,0
T15014,677,2023-04-27,758.57,2,1,1
T15021,677,2023-05-09,381.58,3,1,1
T15012,677,2023-05-13,225.67,4,3,0
T15026,677,2023-05-16,2556.27,5,4,1
T15017,677,2023-05-20,859.75,4,5,1
T15028,677,2023-05-21,1274.94,3,3,0
T15015,677,2023-05-28,2424.01,5,2,0
T15029,677,2023-06-02,802.15,2,5,1
T15031,677,2023-06-09,1244.26,2,4,0
T15024,677,2023-06-17,1780.1,4,1,1
T15009,677,2023-06-18,841.33,6,4,1
